Latitude,Longitude,Postcode,Region Type,Sector,Suburb,Type,﻿Name
"-27.9908, -27.6351, -28.5446, -26.4037, -28.2214, -37.2788, -36.3736, -36.0504, -36.5711, -37.0637, -36.2541, -36.1343, -38.1532, -37.8414, -37.0581, -37.859, -37.8635, -37.9635, -34.5847, -35.5018, -37.7029, -36.5878, -37.1913, -37.5004, -37.9331, -37.8667, -35.8082, -36.3961, -37.7738, -37.9907, -38.5569, -37.873, -36.5536, -37.7568, -35.3285, -38.3034, -37.7411, -38.3347, -37.2855, -37.5091, -37.7905, -33.5753, -31.4941, -28.3501","152.992, 152.391, 150.306, 146.243, 152.031, 144.732, 142.985, 146.463, 143.872, 144.221, 142.39, 144.726, 144.363, 147.586, 146.088, 144.998, 144.901, 146.972, 142.779, 142.851, 145.093, 145.011, 145.713, 143.989, 145.001, 144.828, 144.219, 145.354, 144.911, 145.221, 146.676, 145.053, 146.727, 145.002, 143.546, 145.192, 142.051, 143.585, 142.94, 145.115, 145.396, 115.819, 118.276, 114.629","4285, 4341, 4390, 4470, 4370, 3435, 3480, 3685, 3517, 3450, 3393, 3564, 3220, 3875, 3722, 3183, 3016, 3860, 3549, 3533, 3088, 3612, 3714, 3352, 3188, 3018, 3568, 3629, 3032, 3175, 3971, 3145, 3737, 3071, 3585, 3915, 3300, 3250, 3377, 3757, 3796, 6239, 6415, 6535","Inner Regional, Outer Regional, Very Remote, Inner Regional, Inner Regional, Outer Regional, Inner Regional, Inner Regional, Inner Regional, Outer Regional, Inner Regional, Major Cities, Outer Regional, Outer Regional, Major Cities, Major Cities, Inner Regional, Outer Regional, Outer Regional, Major Cities, Inner Regional, Inner Regional, Inner Regional, Major Cities, Major Cities, Outer Regional, Inner Regional, Major Cities, Major Cities, Inner Regional, Major Cities, Inner Regional, Major Cities, Outer Regional, Major Cities, Inner Regional, Inner Regional, Inner Regional, Major Cities, Major Cities, Inner Regional, Outer Regional, Outer Regional",Non-Gov,"Beaudesert, Laidley, Goondiwindi, Charleville, Warwick, Lancefield, Donald, Rutherglen, Inglewood, Castlemaine, Warracknabeal, Echuca West, Geelong, Bairnsdale, Mansfield, St Kilda East, Williamstown, Maffra, Robinvale, Sea Lake, Greensborough, Rushworth, Alexandra, Clarkes Hill, Hampton, Altona, Cohuna, Mooroopna, Ascot Vale, Dandenong, Yarram, Malvern East, Myrtleford, Thornbury, Swan Hill, Hastings, Hamilton, Colac, Ararat, Whittlesea, Mount Evelyn, Donnybrook, Merredin, Northampton","Primary, Combined, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Combined, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary, Primary",St Mary's School
-28.5441,150.307,4390,Outer Regional,Non-Gov,Goondiwindi,Combined,St Mary's School - Secondary Campus
-37.8587,144.996,3183,Major Cities,Non-Gov,St Kilda East,Primary,St Mary's School - Campus 2
-33.7631,150.77,2760,Major Cities,Gov,St Marys,Secondary,St Marys Senior High School
-33.7801,150.776,2760,Major Cities,Gov,St Marys,Primary,St Marys South Public School
"-35.3114, -33.9603","150.43, 151.112","2538, 2220","Inner Regional, Major Cities",Non-Gov,"Milton, Hurstville",Primary,St Mary's Star of the Sea Catholic Primary School
-33.9263,147.206,2671,Outer Regional,Non-Gov,West Wyalong,Primary,St Mary's War Memorial School
-32.62175552,149.5982663,2850,Inner Regional,Non-Gov,Mudgee,Combined,St Matthews Catholic School
-32.62152513,149.598257,2850,Inner Regional,Non-Gov,Mudgee,Secondary,St Matthews Catholic School - Secondary Campus
"-33.6096, -35.2408","150.815, 149.042","2756, 2614",Major Cities,Non-Gov,"Windsor, Page",Primary,St Matthew's Primary School
"-32.9357, -37.6982, -27.6674","117.175, 144.968, 153.189","6312, 3060, 4130","Outer Regional, Major Cities, Major Cities",Non-Gov,"Narrogin, Fawkner, Cornubia",Primary,St Matthew's School
-33.911,151.106,2194,Major Cities,Non-Gov,Campsie,Primary,St Mel's Catholic Primary School
-36.3927,145.41,3630,Inner Regional,Non-Gov,Shepparton,Primary,St Mel's School
-36.714,142.204,3400,Outer Regional,Non-Gov,Horsham,Primary,St Michael and John's Primary School
"-33.9302, -33.9014, -33.8924, -33.819, -33.8123, -34.4475, -34.8729, -34.3175, -32.0202, -30.7497","151.225, 151.088, 151.165, 151.17, 151.087, 150.45, 150.597, 150.921, 149.39393, 150.723","2032, 2191, 2048, 2066, 2114, 2575, 2541, 2515, 2844, 2346","Major Cities, Inner Regional, Inner Regional, Major Cities, Outer Regional, Outer Regional",Non-Gov,"Daceyville, Belfield, Stanmore, Lane Cove, Meadowbank, Mittagong, Nowra, Thirroul, Dunedoo, Manilla",Primary,St Michael's Catholic Primary School
-18.7367,146.577,4816,Remote,Non-Gov,Palm Island,Primary,St Michael's Catholic School
"-28.0445, -27.0685","153.365, 153.02","4226, 4510",Major Cities,Non-Gov,"Merrimac, Caboolture","Secondary, Primary",St Michael's College
-34.9149,138.504,5022,Major Cities,Non-Gov,Henley Beach,Combined,St Michael's College - Secondary Campus
-34.8998,138.551,5009,Major Cities,Non-Gov,Beverley,Combined,St Michael's College - Primary Campus
-42.8882,147.323,7000,Inner Regional,Non-Gov,Hobart,Combined,St Michael's Collegiate School
-42.8934,147.309,7004,Inner Regional,Non-Gov,Hobart,Primary,St Michael's Collegiate School - Junior School Campus
-42.889,147.323,7000,Inner Regional,Non-Gov,Hobart,Combined,St Michael's Collegiate School - Middle School Campus
-42.9165,147.307,7007,Inner Regional,Non-Gov,Tolmans Hill,Combined,St Michael's Collegiate School - Sports Campus
-37.8596,144.992,3182,Major Cities,Non-Gov,St Kilda,Combined,St Michael's Grammar School
-35.0285,138.812,5245,Major Cities,Non-Gov,Hahndorf,Primary,"St Michael's Lutheran School, Hahndorf Inc"
-35.5309,144.962,2710,Inner Regional,Non-Gov,Deniliquin,Primary,St Michael's Parish School
"-34.8178, -32.7227, -33.7436, -33.7899, -35.2235, -37.7933","147.203, 152.135, 150.98, 150.899, 149.11, 144.946","2701, 2315, 2153, 2148, 2617, 3051","Inner Regional, Major Cities, Major Cities, Major Cities, Major Cities",Non-Gov,"Coolamon, Nelson Bay, Baulkham Hills, Blacktown South, Kaleen, North Melbourne",Primary,St Michael's Primary School
"-38.1952, -37.9808, -38.0338, -36.2161, -37.3372, -37.8641, -17.0954, -33.2545, -31.9055","146.535, 146.784, 145.354, 147.174, 144.151, 145.082, 145.787, 115.838, 115.95","3844, 3858, 3806, 3700, 3460, 3147, 4865, 6224, 6054","Inner Regional, Major Cities, Outer Regional, Inner Regional, Major Cities, Outer Regional, Inner Regional, Major Cities",Non-Gov,"Traralgon, Heyfield, Berwick, Tallangatta, Daylesford, Ashburton, Gordonvale, Brunswick, Bassendean",Primary,St Michael's School
"-16.9176, -37.6557","145.773, 145.032","4870, 3076","Outer Regional, Major Cities",Non-Gov,"Cairns, Epping",Secondary,St Monica's College
-37.6552,145.032,3076,Major Cities,Non-Gov,Epping,Secondary,St Monica's College - Dalton Road Campus
-34.8875,138.616,5081,Major Cities,Non-Gov,Walkerville,Primary,St Monica's Parish School
"-35.2135, -37.7597, -33.5996, -33.7936","149.061, 144.923, 150.76, 151.001","2617, 3039, 2753, 2151",Major Cities,Non-Gov,"Evatt, Moonee Ponds, Richmond, North Parramatta",Primary,St Monica's Primary School
"-36.1268, -36.7942, -37.8012, -27.4409","146.873, 144.245, 144.907, 151.719","3690, 3555, 3011, 4401","Inner Regional, Major Cities, Inner Regional",Non-Gov,"Wodonga, Kangaroo Flat, Footscray, Oakey",Primary,St Monica's School
-32.082,115.987,6110,Major Cities,Non-Gov,Gosnells,Primary,St Munchin's Catholic School
-33.8436,150.83,2175,Major Cities,Non-Gov,Horsley Park,Secondary,St Narsai Assyrian Christian College
-33.7548,150.7,2750,Major Cities,Non-Gov,Penrith,Primary,St Nicholas of Myra Primary School
-31.094,150.938,2340,Inner Regional,Non-Gov,Tamworth,Primary,St Nicholas' Primary School
-32.0042,115.939,6107,Major Cities,Non-Gov,Queens Park,Secondary,St Norbert College
-27.4698,153.085,4170,Major Cities,Non-Gov,Cannon Hill,Primary,St Oliver Plunkett School
-37.7309,144.942,3044,Major Cities,Non-Gov,Pascoe Vale,Primary,St Oliver Plunkett's School
-33.825,151.009,2150,Major Cities,Non-Gov,Harris Park,Primary,St Oliver's Primary School
"-33.8462, -34.4836, -33.4369, -33.6855, -33.8937, -34.0334, -33.9684, -33.4839, -23.5234, -24.8767","151.108, 150.901, 151.351, 151.112, 151.133, 151.062, 151.135, 150.153, 148.163, 152.34","2137, 2505, 2250, 2077, 2130, 2232, 2217, 2790, 4720, 4670","Major Cities, Inner Regional, Outer Regional, Inner Regional",Non-Gov,"Mortlake, Port Kembla, East Gosford, Asquith, Summer Hill, Sutherland, Kogarah, Lithgow, Emerald, Bundaberg West",Primary,St Patrick's Catholic Primary School
"-22.385, -41.2356","143.04, 146.418","4735, 7307","Very Remote, Outer Regional",Non-Gov,"Winton, Latrobe",Primary,St Patrick's Catholic School
"-41.4736, -21.1386, -27.3233, -26.1921, -37.5597","147.127, 149.184, 153.083, 152.667, 143.832","7250, 4740, 4017, 4570, 3350","Inner Regional, Major Cities, Inner Regional, Inner Regional",Non-Gov,"Prospect Vale, Mackay, Shorncliffe, Gympie, Ballarat","Secondary, Combined, Secondary, Secondary",St Patrick's College
-41.4707,147.123,7250,Inner Regional,Non-Gov,Prospect,Secondary,St Patrick’s College - Croagh Patrick Centre
-21.1548,149.184,4740,Inner Regional,Non-Gov,South Mackay,Secondary,St Patrick's College - Mercy Campus
-34.0778,150.824,2560,Major Cities,Non-Gov,Campbelltown,Secondary,St Patrick's College Campbelltown
-34.0339,151.059,2232,Major Cities,Non-Gov,Sutherland,Secondary,St Patrick's College Sutherland
-19.2523,146.817,4810,Outer Regional,Non-Gov,Townsville,Secondary,St Patrick's College Townsville
-33.8746,151.074,2135,Major Cities,Non-Gov,Strathfield,Combined,"St Patrick's College, Strathfield"
-33.8027,151.047,2117,Major Cities,Non-Gov,Dundas,Secondary,St Patrick's Marist College
"-36.2381, -36.0841, -32.9239, -29.9611","149.126, 146.916, 147.708, 146.859","2630, 2640, 2875, 2839","Inner Regional, Outer Regional, Very Remote",Non-Gov,"Cooma, Albury, Trundle, Brewarrina","Combined, Primary, Primary, Primary",St Patrick's Parish School
-36.2374,149.127,2630,Inner Regional,Non-Gov,Cooma,Primary,"St Patrick's Parish School, Primary Campus"
"-34.2816, -35.7211, -30.9823, -30.7323, -35.064, -36.67953628, -33.8534, -33.7746, -33.8073, -32.8355, -33.0971, -32.69964, -32.9001, -32.052, -37.2994, -26.1925, -26.6723, -26.4846","146.046, 147.315, 151.591, 152.903, 148.108, 149.843, 150.978, 150.899, 151.004, 151.351, 151.643, 151.457, 151.664, 115.75, 144.948, 152.665, 151.996, 147.974","2680, 2644, 2354, 2447, 2722, 2550, 2161, 2148, 2150, 2325, 2281, 2321, 2287, 6160, 3764, 4570, 4615, 4465","Outer Regional, Inner Regional, Outer Regional, Inner Regional, Inner Regional, Outer Regional, Major Cities, Major Cities, Major Cities, Major Cities, Major Cities, Inner Regional, Major Cities, Major Cities, Inner Regional, Inner Regional, Inner Regional, Very Remote",Non-Gov,"Griffith, Holbrook, Walcha, Macksville, Gundagai, Bega, Guildford, Blacktown, Parramatta, Cessnock, Swansea, Lochinvar, Wallsend, Fremantle, Kilmore, Gympie, Nanango, Mitchell",Primary,St Patrick's Primary School
-32.0602,115.756,6160,Major Cities,Non-Gov,Fremantle,Primary,St Patrick's Primary School - Maristella Campus
"-28.0354, -28.0353, -37.5806, -36.6147, -38.1348, -38.2999, -38.0694, -37.5643, -36.3562, -36.3354, -37.9018, -37.9673, -37.7527, -38.3861, -38.235, -37.0594, -37.9836, -36.2527, -36.0549, -33.6891, -34.8545","151.977, 148.586, 144.091, 143.247, 144.346, 142.369, 145.475, 143.847, 146.322, 141.643, 145.065, 147.078, 145.353, 142.232, 143.139, 142.787, 145.07, 144.954, 144.112, 117.549, 138.552","4362, 4487, 3345, 3478, 3218, 3282, 3810, 3350, 3677, 3418, 3163, 3862, 3140, 3284, 3260, 3380, 3194, 3621, 3575, 6317, 5012","Inner Regional, Remote, Inner Regional, Outer Regional, Major Cities, Inner Regional, Major Cities, Inner Regional, Inner Regional, Outer Regional, Major Cities, Inner Regional, Major Cities, Inner Regional, Inner Regional, Inner Regional, Major Cities, Inner Regional, Outer Regional, Outer Regional, Major Cities",Non-Gov,"Allora, St George, Gordon, St Arnaud, Geelong West, Koroit, Pakenham, Ballarat, Wangaratta, Nhill, Murrumbeena, Stratford, Lilydale, Port Fairy, Camperdown, Stawell, Mentone, Tongala, Pyramid Hill, Katanning, Mansfield Park",Primary,St Patrick's School
-34.937,138.634,5065,Major Cities,Non-Gov,Dulwich,Special,St Patrick's Special School
-34.7109,138.664,5113,Major Cities,Non-Gov,Edinburgh North,Secondary,St Patrick's Technical College
-37.9675,145.263,3802,Major Cities,Non-Gov,Endeavour Hills,Primary,St Paul Apostle North School
-37.9806,145.258,3802,Major Cities,Non-Gov,Endeavour Hills,Primary,St Paul Apostle South School
-34.8616,138.599,5084,Major Cities,Non-Gov,Blair Athol,Primary,St Paul Lutheran School
-33.9052,151.135,2203,Major Cities,Non-Gov,Dulwich Hill,Primary,St Paul of the Cross Catholic Primary School
-37.5969,145.115,3754,Major Cities,Non-Gov,Doreen,Primary,St Paul the Apostle Catholic Primary School
-33.7777,150.974,2153,Major Cities,Non-Gov,Winston Hills,Primary,St Paul the Apostle Primary School
-38.1478,145.93,3820,Inner Regional,Non-Gov,Warragul,Combined,St Paul's Anglican Grammar School
-38.183,146.519,3844,Inner Regional,Non-Gov,Traralgon,Combined,St Paul's Anglican Grammar School - Traralgon Campus
"-32.9758, -33.8187, -33.8052","151.607, 150.951, 151.292","2284, 2145, 2095",Major Cities,Non-Gov,"Booragul, Greystanes, Manly",Secondary,St Paul's Catholic College
"-34.0531, -34.5723, -34.5458, -12.387, -23.4493","150.696, 150.765, 150.371, 130.858, 150.464","2570, 2527, 2577, 0810, 4702","Major Cities, Inner Regional, Outer Regional, Inner Regional",Non-Gov,"Camden, Albion Park, Moss Vale, Rapid Creek, Gracemere",Primary,St Paul's Catholic Primary School
-42.7373,147.248,7030,Inner Regional,Non-Gov,Bridgewater,Primary,St Paul's Catholic School
"-37.8122, -31.06115, -35.7554, -34.8472","145.087, 152.82355, 146.908, 138.655","3101, 2440, 2659, 5086","Major Cities, Inner Regional, Inner Regional, Major Cities",Non-Gov,"Balwyn, West Kempsey, Walla Walla, Gilles Plains","Special, Secondary, Secondary, Combined",St Paul's College
-35.7547,146.904,2659,Inner Regional,Non-Gov,Walla Walla,Secondary,"St Paul's College, Equine Centre campus"
